amenities,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,square_meters,price_per_m2,cluster,pca1,pca2,anomaly
"AC,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Gated,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,Washer Dryer",1.0,1.0,Thumbnail,"Cats,Dogs",1475,785,Suwanee,GA,34.0648,-84.0849,72.928855,20.225190701266325,0.0,-0.9281012152024908,-0.2334074781485537,1.0
"Parking,Patio/Deck,Pool",1.0,1.0,Thumbnail,"Cats,Dogs",1350,785,Plymouth,MN,45.0201,-93.4623,72.928855,18.5111914892946,0.0,-0.9717554769007171,0.15131851000863958,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1199,785,Bensenville,IL,41.9526,-87.9486,72.928855,16.44068044123276,0.0,-0.9958552101617875,-0.32184889205816186,1.0
Parking,1.0,1.0,Thumbnail,Cats,1148,785,Laurel,MD,39.0614,-76.8511,72.928855,15.741368762748298,0.0,-1.0005770193925745,-0.8044920074683793,1.0
Dishwasher,1.0,1.0,Thumbnail,Unknown,998,785,San Antonio,TX,29.4624,-98.5253,72.928855,13.68456970838223,0.0,-1.0137460369183178,-0.6499395689843278,1.0
"Fireplace,Pool,Storage,Washer Dryer",1.0,1.0,Yes,"Cats,Dogs",973,785,Durham,NC,35.9907,-78.9074,72.928855,13.341769865987887,0.0,-1.029530740683482,-1.0903808933268548,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",949,785,Knoxville,TN,35.9695,-83.981,72.928855,13.012682017289317,0.0,-1.0342992334118897,-0.9772990175931663,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",900,785,West Des Moines,IA,41.5657,-93.7305,72.928855,12.3407943261964,0.0,-0.501855786290999,-0.6928510111499716,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",812,785,Indianapolis,IN,39.7953,-86.1387,72.928855,11.134138880968308,0.0,-1.0677807223928941,-1.0165371942156467,1.0
"Cable or Satellite,Clubhouse,Elevator,Garbage Disposal,Gated,Parking,Pool,Refrigerator,Storage,View",1.0,1.0,Thumbnail,"Cats,Dogs",700,785,Sioux City,IA,42.5018,-96.3886,72.928855,9.598395587041646,0.0,-1.0946066330029383,-0.8094388481671995,1.0
Unknown,1.5,1.0,Thumbnail,"Cats,Dogs",4050,786,Beverly Hills,CA,34.0806,-118.4029,73.021758,55.4629210652529,1.0,0.02144732269678929,4.644520527385596,1.0
Unknown,1.0,1.0,No,"Cats,Dogs",3473,786,Jersey City,NJ,40.722,-74.0644,73.021758,47.56116663200576,1.0,-0.5465622646448729,2.6563331522023708,1.0
Unknown,1.0,2.0,Thumbnail,Unknown,1875,786,New Brunswick,NJ,40.4841,-74.4526,73.021758,25.677278270950417,0.0,-0.30722679955411164,0.17516823484694768,1.0
"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1681,786,Austin,TX,30.3054,-97.7497,73.021758,23.02053587918275,0.0,-0.8800282359372306,0.37678632657730127,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",1500,786,Milwaukee,WI,43.0531,-87.9659,73.021758,20.541822616760335,0.0,-0.937375284991081,0.1600427668023534,1.0
"Parking,Storage",1.0,1.0,Thumbnail,Unknown,1366,786,Kissimmee,FL,28.2966,-81.6162,73.021758,18.706753129663078,0.0,-0.9378957180881194,-0.6280185984582156,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",1285,786,Austin,TX,30.3054,-97.7497,73.021758,17.59749470835802,0.0,-0.9575961439098253,-0.21927399128095318,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",1255,786,Puyallup,WA,47.1607,-122.2906,73.021758,17.186658256022813,1.0,-0.9932348680817799,0.9157897033933883,1.0
"Dishwasher,Patio/Deck,Pool,Refrigerator",1.0,2.0,Thumbnail,Unknown,763,786,Lake Charles,LA,30.1868,-93.1908,73.021758,10.448940437725424,0.0,-0.5075946617223488,-1.2236867114244872,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",733,786,Little Rock,AR,34.7264,-92.348,73.021758,10.038103985390217,0.0,-1.073270102295766,-1.0901365334355224,1.0
"Parking,Wood Floors",1.0,2.0,Thumbnail,Unknown,1495,787,Denver,CO,39.7333,-104.914,73.114661,20.447335453008527,0.0,-0.3795169355776513,0.4805659998063488,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",1225,787,Scottsdale,AZ,33.5783,-111.8902,73.114661,16.754505638752807,0.0,-0.9738967623597915,0.1949455757592568,1.0
"AC,Clubhouse,Dishwasher,Fireplace,Gym,Parking,Patio/Deck,Playground,Pool,Washer Dryer",1.0,1.0,Yes,"Cats,Dogs",1159,787,Coraopolis,PA,40.5059,-80.1869,73.114661,15.851813906379187,0.0,-0.9981654030172015,-0.6531570155548647,1.0
"Clubhouse,Fireplace,Gated,Gym,Patio/Deck,Playground,Pool,Storage,Tennis,Washer Dryer",1.0,1.0,Yes,"Cats,Dogs",1055,787,Lawrenceville,GA,33.9222,-84.0725,73.114661,14.429390570517725,0.0,-1.0072310569036924,-0.8728192466323449,1.0
"AC,Clubhouse,Dishwasher,Fireplace,Gym,Parking,Patio/Deck,Playground,Pool,Washer Dryer",1.0,1.0,No,Unknown,1022,787,Coraopolis,PA,40.5059,-80.1869,73.114661,13.978044704330914,0.0,-1.0250357803042396,-0.8592210602885854,1.0
Dishwasher,1.0,1.0,Thumbnail,Unknown,947,787,San Antonio,TX,29.4624,-98.5253,73.114661,12.952258644815435,0.0,-1.0209940717366572,-0.7290743213208175,1.0
Unknown,1.0,1.0,Thumbnail,Cats,1650,788,Camarillo,CA,34.2299,-119.0097,73.207564,22.538654612247445,1.0,-0.890281847512726,1.060108543183824,1.0
"Parking,Pool,Storage",1.0,1.0,Thumbnail,Unknown,1634,788,Denver,CO,39.698,-105.1559,73.207564,22.320097961462015,0.0,-0.9026050613475641,0.7748119450196401,1.0
"Elevator,Fireplace,Parking,Washer Dryer",1.0,1.0,Thumbnail,Unknown,1457,788,Ellicott City,MD,39.2735,-76.8674,73.207564,19.902315012148197,0.0,-0.9360147002544452,-0.3379615529470821,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",1273,788,Houston,TX,29.7714,-95.4343,73.207564,17.388913528115754,0.0,-0.9560764294313371,-0.3231522829498545,1.0
"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1250,788,Plymouth,MN,45.0201,-93.4623,73.207564,17.0747383426117,0.0,-0.9869932484840581,-0.0037644564443095867,1.0
"AC,Cable or Satellite,Dishwasher,Fireplace,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Tennis,Washer Dryer",1.0,1.0,Thumbnail,"Cats,Dogs",897,788,Dallas,TX,32.9954,-96.7849,73.207564,12.252832234658156,0.0,-1.0355388237471623,-0.7612673901675197,1.0
"Parking,Pool,Tennis,Washer Dryer",1.0,1.0,Thumbnail,Unknown,887,788,Dallas,TX,32.9954,-96.7849,73.207564,12.116234327917262,0.0,-1.0375027145209883,-0.7762977317917108,1.0
"Parking,Pool,Tennis,Washer Dryer",1.0,1.0,Thumbnail,Unknown,872,788,Dallas,TX,32.9954,-96.7849,73.207564,11.911337467805922,0.0,-1.0404485506817276,-0.7988432442279975,1.0
"AC,Clubhouse,Fireplace,Gym,Pool,Washer Dryer",1.0,1.0,No,"Cats,Dogs",865,788,Troy,OH,40.0351,-84.2067,73.207564,11.815718933087297,0.0,-1.0537573087230827,-0.9904669190423487,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",685,788,Vandalia,OH,39.8874,-84.2035,73.207564,9.356956611751212,0.0,-0.5369058510164783,-1.345982392803929,1.0
"Dishwasher,Elevator,Internet Access,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2290,789,Los Angeles,CA,34.0372,-118.2972,73.300467,31.241274356410308,1.0,-0.762538855565634,1.993202762857895,1.0
Unknown,2.0,2.0,Thumbnail,"Cats,Dogs",1650,789,Miami Beach,FL,25.8275,-80.1842,73.300467,22.510088510077296,2.0,0.5674896626777708,-0.4161013625396832,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,Wood Floors",1.0,1.0,Thumbnail,"Cats,Dogs",1255,789,Houston,TX,29.7714,-95.4343,73.300467,17.12130974554364,0.0,-0.9581702942834232,-0.3516900308583025,1.0
"Gym,Pool,Tennis",1.0,1.0,Yes,Unknown,1245,789,Gaithersburg,MD,39.1088,-77.2384,73.300467,16.984884966694686,0.0,-0.9759330499784866,-0.6515747415882396,1.0
Parking,1.0,2.0,Yes,"Cats,Dogs",1035,789,Clementon,NJ,39.8057,-74.9979,73.300467,14.119964610866669,0.0,-0.46644263757106447,-1.0951839723274606,1.0
"Fireplace,Gym,Parking,Storage,Washer Dryer",1.0,1.0,Yes,Unknown,919,789,Edmond,OK,35.6217,-97.4702,73.300467,12.537437176218809,0.0,-1.0344317313265299,-0.6380953859649183,1.0
"Cable or Satellite,Fireplace,Parking,Refrigerator,Washer Dryer",1.0,1.0,Yes,"Cats,Dogs",909,789,Yukon,OK,35.4975,-97.7329,73.300467,12.401012397369856,0.0,-1.036188502086549,-0.6487155206507589,1.0
Unknown,2.0,2.0,Thumbnail,"Cats,Dogs",895,789,Giddings,TX,30.1824,-96.9336,73.300467,12.210017706981322,0.0,0.4111078963924824,-0.9378082890422769,1.0
"Fireplace,Gym,Parking,Storage,Washer Dryer",1.0,1.0,Thumbnail,Unknown,889,789,Edmond,OK,35.6217,-97.4702,73.300467,12.12816283967195,0.0,-1.0403310323592336,-0.6831540046185213,1.0
"Clubhouse,Fireplace,Parking,Patio/Deck,Washer Dryer",1.0,1.0,Yes,Unknown,874,789,Yukon,OK,35.4975,-97.7329,73.300467,11.923525671398519,0.0,-1.0430710199580366,-0.7012839090799624,1.0
"Clubhouse,Fireplace,Parking,Patio/Deck,Pool,Washer Dryer",1.0,1.0,Thumbnail,Unknown,809,789,Norman,OK,35.2314,-97.5069,73.300467,11.036764608880324,0.0,-1.0553864810990237,-0.812776802793605,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",730,789,Sioux Falls,SD,43.5329,-96.7265,73.300467,9.959008855973591,0.0,-1.0852999577040576,-0.7300778196147083,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",2285,790,Dallas,TX,32.8212,-96.7853,73.39337,31.13360239487572,1.0,-0.7592440688310654,1.315061835006341,1.0
Unknown,1.0,2.0,Thumbnail,Cats,1999,790,Seattle,WA,47.616,-122.3275,73.39337,27.236792642169174,1.0,-0.28982234878116675,1.9590165974520595,1.0
"Parking,Wood Floors",1.0,2.0,Thumbnail,Unknown,1850,790,Pasadena,CA,34.1408,-118.1273,73.39337,25.20663651226262,1.0,-0.2957013496757638,1.2471236549682614,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",1525,790,Mendota Heights,MN,44.8893,-93.1153,73.39337,20.778443611459725,0.0,-0.9297332748366717,0.39224319323993606,1.0
"Parking,Storage",1.0,1.0,Thumbnail,Unknown,1500,790,Cleveland,OH,41.5073,-81.6046,73.39337,20.437813388321043,0.0,-0.92854069097616,-0.07656804756099074,1.0
"Elevator,Gym,Parking,Storage",1.0,1.0,Thumbnail,Unknown,1470,790,Lynnwood,WA,47.8028,-122.2849,73.39337,20.029057120554622,1.0,-0.9462491683955014,1.24972684937787,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1399,790,Seattle,WA,47.616,-122.3275,73.39337,19.06166728684076,1.0,-0.9599058530879312,1.139373104004334,1.0
"Cable or Satellite,Fireplace,Gym,Internet Access,Parking,Pool,Washer Dryer",1.0,1.0,Thumbnail,Unknown,1359,790,Laurel,MD,39.0947,-76.8189,73.39337,18.516658929818863,0.0,-0.9520154238366669,-0.4947112714866397,1.0
"Cable or Satellite,Clubhouse,Gym,Internet Access,Pool,TV",1.0,1.0,Yes,"Cats,Dogs",1319,790,Decatur,GA,33.8144,-84.2804,73.39337,17.97165057279697,0.0,-0.9508969858588542,-0.47716448656482485,1.0
"Cable or Satellite,Clubhouse,Gym,Internet Access,Pool,TV",1.0,1.0,Yes,Unknown,1316,790,Decatur,GA,33.8144,-84.2804,73.39337,17.93077494602033,0.0,-0.9514876769019278,-0.48166711601239426,1.0
"AC,Cable or Satellite,Internet Access",1.0,1.0,Thumbnail,Unknown,1280,790,Laurel,MD,39.1008,-76.8827,73.39337,17.44026742470062,0.0,-0.9675822532346029,-0.6112318318823828,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1250,790,Inver Grove Heights,MN,44.8428,-93.0489,73.39337,17.0315111569342,0.0,-0.9837978744038774,-0.02371533298441139,1.0
Patio/Deck,1.0,1.0,No,Unknown,1250,790,Gaithersburg,MD,39.1775,-77.1944,73.39337,17.0315111569342,0.0,-0.973628946608245,-0.6449814403900147,1.0
"Gym,Internet Access,Parking,Pool,Washer Dryer",1.0,1.0,Thumbnail,Unknown,1219,790,Kissimmee,FL,28.2966,-81.6162,73.39337,16.609129680242233,0.0,-0.9609603478954154,-0.8550671136075234,1.0
"Basketball,Cable or Satellite,Clubhouse,Dishwasher,Internet Access,Patio/Deck,Playground,Pool,Refrigerator,Tennis",1.0,1.0,Thumbnail,"Cats,Dogs",1095,790,Gainesville,FL,29.6533,-82.3656,73.39337,14.91960377347436,0.0,-0.9877445241383918,-0.9823759643817868,1.0
"Basketball,Dishwasher,Elevator,Fireplace,Hot Tub,Patio/Deck,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1055,790,Colorado Springs,CO,38.8562,-104.772,73.39337,14.374595416452467,0.0,-1.0120663437096062,-0.13206587176299223,1.0
"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1045,790,Kansas City,MO,39.0744,-94.5521,73.39337,14.238343327196992,0.0,-1.01419147345962,-0.4429349428204237,1.0
"Basketball,Clubhouse,Fireplace,Gym,Internet Access,Parking,Washer Dryer",1.0,1.0,No,Unknown,955,790,Bedford,TX,32.8281,-97.145,73.39337,13.01207452389773,0.0,-1.021136884496072,-0.670296673400845,1.0
Unknown,1.0,1.0,Yes,Unknown,860,790,Clementon,NJ,39.8057,-74.9979,73.39337,11.71767967597073,0.0,-1.05146038242241,-1.2781976176653926,1.0
"Cable or Satellite,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",845,790,Philadelphia,PA,40.0054,-75.1415,73.39337,11.51330154208752,0.0,-1.0547632595549283,-1.29107270880612,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",800,790,Rolla,MO,37.9488,-91.7628,73.39337,10.900167140437889,0.0,-1.060418690274314,-0.9234339204352121,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,725,790,Spokane,WA,47.6794,-117.4018,73.39337,9.878276471021836,0.0,-1.0926172785800514,-0.01594283675851362,1.0
"Fireplace,Garbage Disposal,Gym,Patio/Deck,Pool,Washer Dryer,Wood Floors",1.0,1.0,Thumbnail,"Cats,Dogs",719,790,Edmond,OK,35.6217,-97.4702,73.39337,9.796525217468552,0.0,-1.072456028850506,-0.9393883526108171,1.0
"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",625,790,Orange,TX,30.1213,-93.7711,73.39337,8.5157555784671,0.0,-1.08134567933173,-1.3383724151464242,1.0
"Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,Unknown,575,790,Cassopolis,MI,41.9042,-85.9879,73.39337,7.8344951321897325,0.0,-1.1114540031235562,-1.3247265450970482,1.0
"AC,Clubhouse,Dishwasher,Gated,Gym,Internet Access,Refrigerator,Storage",2.0,2.0,Thumbnail,"Cats,Dogs",1930,791,Denver,CO,39.7673,-105.0151,73.486273,26.263408405539902,1.0,0.6010587432194073,1.1100113072019628,1.0
"Dishwasher,Parking,Patio/Deck",1.0,2.0,Thumbnail,"Cats,Dogs",1370,791,Kansas City,MO,39.0744,-94.5521,73.486273,18.64293757284439,0.0,-0.39678602676071445,-0.03763236001668832,1.0
"Basketball,Clubhouse,Dishwasher,Fireplace,Patio/Deck,Pool,Refrigerator,Tennis",1.0,1.0,Thumbnail,Cats,1190,791,Franklin,WI,42.8873,-88.0096,73.486273,16.193500519477972,0.0,-0.9906880109197855,-0.3168261577796423,1.0
"Parking,Storage,Washer Dryer",1.5,1.0,Thumbnail,"Cats,Dogs",1075,791,Grand Junction,CO,39.1083,-108.6071,73.486273,14.628582402049428,0.0,-0.5628200637267994,0.006764947806329006,1.0
"Dishwasher,Parking,Pool",1.0,1.0,Thumbnail,Unknown,989,791,Austin,TX,30.3054,-97.7497,73.486273,13.458295809885474,0.0,-1.0087086976921995,-0.6707930676182425,1.0
"Parking,Pool",1.0,1.0,Thumbnail,"Cats,Dogs",780,791,Oklahoma City,OK,35.471,-97.5299,73.486273,10.61422723125447,0.0,-1.0588659321966478,-0.8511114642144071,1.0
"Cable or Satellite,Dishwasher,Fireplace,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",700,791,Abilene,TX,32.4418,-99.7494,73.486273,9.525588540869395,0.0,-1.0694332629293466,-0.9874430017842842,1.0
"Clubhouse,Gym,Hot Tub,Pool",1.0,1.0,Thumbnail,Unknown,3047,792,Los Angeles,CA,34.0372,-118.2972,73.579176,41.41117318302124,1.0,-0.6080010852386835,3.119975183059911,1.0
"Clubhouse,Parking,Pool,Wood Floors",1.0,1.0,Yes,Unknown,2552,792,Needham Heights,MA,42.3015,-71.2316,73.579176,34.683726276032225,0.0,-0.7190229866159084,1.2118093746086132,1.0
"Parking,Pool",2.0,3.0,Thumbnail,Unknown,2084,792,Dallas,TX,32.9661,-96.7988,73.579176,28.323231018515347,2.0,1.1969856835333517,0.831296153157786,1.0
"Cable or Satellite,Dishwasher,Internet Access,Patio/Deck,Storage",2.0,2.0,Thumbnail,Unknown,1612,792,Saint Paul,MN,44.9702,-93.2071,73.579176,21.90837255366926,2.0,0.5311282663192725,0.4232075761269467,1.0
"Parking,Pool",1.0,1.0,Thumbnail,Unknown,1401,792,Dallas,TX,32.9661,-96.7988,73.579176,19.040713367053744,0.0,-0.9306005600473279,-0.010660197685018339,1.0
"Parking,Storage",1.0,1.0,No,Unknown,1365,792,Cherry Hill,NJ,39.905,-74.9965,73.579176,18.551444501090906,0.0,-0.9492657151940287,-0.5207974803298351,1.0
"Clubhouse,Gym,Pool",1.0,1.0,Thumbnail,Unknown,1130,792,Austin,TX,30.3054,-97.7497,73.579176,15.357606070500163,0.0,-0.9795033668083554,-0.4606598946220328,1.0
"Fireplace,Gated,Gym,Parking,Patio/Deck,Playground,Pool,Storage,Washer Dryer",1.0,1.0,Thumbnail,"Cats,Dogs",980,792,Lithonia,GA,33.6795,-84.1596,73.579176,13.31898579565501,0.0,-1.0146692447129027,-0.995533663999138,1.0
"Dishwasher,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",954,792,Lenexa,KS,38.9329,-94.7538,73.579176,12.965624948015183,0.0,-1.0291419797795514,-0.5796870259461302,1.0
"AC,Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Pool,Storage,Washer Dryer",1.0,1.0,Thumbnail,"Cats,Dogs",944,792,Austin,TX,30.4562,-97.7651,73.579176,12.829716929692172,0.0,-1.016482047528335,-0.7348926710551861,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Playground,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",925,792,Fitchburg,WI,43.0152,-89.4529,73.579176,12.571491694878452,0.0,-1.0418304973231616,-0.6693198135965638,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",795,792,Lafayette,IN,40.3613,-86.9005,73.579176,10.804687456679318,0.0,-0.510889888355687,-1.0921375826440156,1.0
"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",740,792,West Des Moines,IA,41.5835,-93.7597,73.579176,10.057193355902761,0.0,-0.5240155808007335,-0.9390021873548399,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",695,792,Lafayette,IN,40.3613,-86.9005,73.579176,9.445607273449216,0.0,-0.5306301269551746,-1.2420105526440472,1.0
Unknown,1.0,2.0,Thumbnail,Unknown,595,792,Battle Creek,MI,42.3149,-85.1757,73.579176,8.086527090219112,0.0,-0.5537205966586333,-1.3900036252675239,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",545,792,Grandview,MO,38.8842,-94.5213,73.579176,7.4069869986040615,0.0,-1.1097900495879016,-1.2008487948960498,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,3567,793,Hollywood,CA,34.1072,-118.3291,73.672079,48.417257235268195,1.0,-1.0553992961351824,3.979089298715021,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1333,793,Dallas,TX,32.8302,-96.7724,73.672079,18.093693270146485,0.0,-0.9423301242017817,-0.118579689184201,1.0
"Dishwasher,Parking,Pool",1.0,1.0,Thumbnail,Unknown,959,793,Austin,TX,30.3054,-97.7497,73.672079,13.017143170345445,0.0,-1.0118957617352071,-0.7180956341083266,1.0
"AC,Dishwasher,Fireplace,Gym,Parking,Washer Dryer",1.0,2.0,Thumbnail,"Cats,Dogs",760,793,Longview,TX,32.5548,-94.7807,73.672079,10.315984160023502,0.0,-0.5031197587842386,-1.1238737842111606,1.0
"Dishwasher,Elevator,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2990,794,Detroit,MI,42.3882,-83.1122,73.764982,40.53413854286577,1.0,-0.6292219616992001,2.2147482266622434,1.0
"Dishwasher,Patio/Deck,Refrigerator,View",1.0,1.0,Thumbnail,"Cats,Dogs",1999,794,Vancouver,WA,45.6558,-122.5888,73.764982,27.099579580999556,1.0,-0.83187074315892,1.985557474294584,1.0
Unknown,1.0,2.0,Thumbnail,Unknown,1796,794,San Antonio,TX,29.4624,-98.5253,73.764982,24.34759626186854,0.0,-0.29149601834051014,0.4526344086577159,1.0
"Clubhouse,Dishwasher,Garbage Disposal,Golf,Hot Tub,Internet Access,Patio/Deck,Playground,Pool,Refrigerator,Wood Floors",1.0,1.0,Thumbnail,"Cats,Dogs",1530,794,Denver,CO,39.736,-104.9819,73.764982,20.74154915404168,0.0,-0.9140399274988787,0.6037672461376796,1.0
"Clubhouse,Gym,Hot Tub,Pool,Washer Dryer",1.0,1.0,Thumbnail,Unknown,1430,794,Denver,CO,39.7821,-104.9641,73.764982,19.385892346587976,0.0,-0.9339100035703283,0.4548284183554875,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1070,794,Macon,GA,32.833,-83.6723,73.764982,14.50552783975464,0.0,-0.9926424879727781,-0.9004582508269471,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1018,794,Pittsburgh,PA,40.4448,-79.9725,73.764982,13.800586299878715,0.0,-1.0160527225238531,-0.8817707142300276,1.0
"Cable or Satellite,Clubhouse,Elevator,Garbage Disposal,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",995,794,Bloomington,MN,44.8338,-93.3197,73.764982,13.488785234164363,0.0,-1.0285057216124245,-0.40345754991427274,1.0
"Dishwasher,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2470,795,Los Angeles,CA,34.0372,-118.2972,73.857885,33.44260399549757,1.0,-0.716675623791688,2.2469219225221733,1.0
Unknown,2.0,2.0,Thumbnail,"Cats,Dogs",2050,795,Seattle,WA,47.616,-122.3275,73.857885,27.75600736468422,1.0,0.6172794980620935,2.0040519493469726,1.0
"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",1370,795,Madison,WI,43.0724,-89.4003,73.857885,18.549136629081648,0.0,-0.9496864628773087,-0.007158344623588213,1.0
Unknown,1.0,1.0,Thumbnail,Cats,1355,795,Dallas,TX,32.8212,-96.7853,73.857885,18.346043892266888,0.0,-0.9350427853326869,-0.08863544129782464,1.0
Patio/Deck,1.0,2.0,Thumbnail,"Cats,Dogs",1217,795,Glen Burnie,MD,39.1627,-76.6354,73.857885,16.47759071357107,0.0,-0.4210016213053241,-0.7994424612012848,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gated,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",1100,795,Baton Rouge,LA,30.4415,-91.1012,73.857885,14.893467366415923,0.0,-0.9813222536004743,-0.7021525179088465,1.0
"Clubhouse,Dishwasher,Parking,Patio/Deck,Playground,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1010,795,Columbus,IN,39.2129,-85.9099,73.857885,13.674910945527348,0.0,-1.0142538576400177,-0.7529337698656523,1.0
"Gym,Parking,Storage",1.0,1.0,Yes,Unknown,1007,795,Arlington,TX,32.696,-97.0878,73.857885,13.634292398164394,0.0,-1.0037904289007467,-0.6035322734377122,1.0
Dishwasher,1.0,1.0,Thumbnail,Unknown,999,795,San Antonio,TX,29.4624,-98.5253,73.857885,13.525976271863188,0.0,-0.9997995499692846,-0.6604587625733137,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Patio/Deck,Pool,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",750,795,Port Arthur,TX,29.9142,-93.9383,73.857885,10.15463684073813,0.0,-0.49787874392642667,-1.2369538738301984,1.0
"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1775,796,Austin,TX,30.3054,-97.7497,73.950788,24.00244876362913,0.0,-0.8459102651809928,0.4979472379349202,1.0
"Hot Tub,Pool",1.0,1.0,Thumbnail,"Cats,Dogs",1463,796,Denver,CO,39.8502,-104.9699,73.950788,19.783426783768686,0.0,-0.9245214042489639,0.5028638974208752,1.0
